4ef60a93-d08f-4c9e-b592-37d630bd77a6,Perahu pisang,Mobil Dubby mogok setelah sekolah suatu hari.,"Itu disebut perahu pisang, karena panjang dan kuning.",Kami tidak bisa memulai karena sudah sangat tua dan usang.,Saya akhirnya mengantarnya pulang hari itu.,Kami nongkrong di rumahnya tempat kami memiliki ciuman pertama kami.
ae96ad5e-fbae-429f-b7f0-b3f2863a3e09,Binky favorit saya,"Ketika saya berusia tiga tahun, saya masih menggunakan Binky.",Binky favorit saya yang saya gunakan setiap hari mengatakan bug cinta di bagian depan.,Aku berjalan -jalan di mulutku sepanjang waktu.,"Aku bahkan mengisapnya di meja makan, hanya membawanya keluar untuk makan.",Saya tidur dengan Binky saya setiap malam tahun itu.
5d519821-eb0d-4bb9-9f06-1d206fa34d9c,Gereja,Danny memutuskan untuk pergi ke gereja untuk pertama kalinya.,Dia memandang gereja -gereja di daerahnya dan memilih gereja Kristen.,Dia mendengarkan khotbah dan segera merasa berubah.,Dia menerima Yesus ke dalam hatinya hari itu.,Danny dibaptis dua minggu kemudian di gereja yang sama.
a0270ff1-47f3-437f-a136-e7fa00540701,Badut,Barb ingin pergi ke sirkus.,Orang tuanya memutuskan untuk membawanya untuk ulang tahunnya.,Mereka mengira dia akan senang melihat semua hewan yang berbeda.,"Barb memang menikmati binatang, tetapi bagian favoritnya adalah badut.",Dia memutuskan dia akan menjadi badut profesional ketika dia dewasa.
3b94acd2-f1d8-41f7-b0cf-0174867f2b64,Belanja Anjing,Darla memberi tahu anak -anaknya bahwa mereka akhirnya bisa mengadopsi seekor anjing.,Putranya menginginkan pudel sementara putrinya menginginkan mastiff.,Darla membawa mereka ke pound untuk melihat apakah mereka dapat menemukan kompromi.,Itu adalah cinta pada pandangan pertama ketika kedua anak melihat beagle berusia satu tahun.,Darla mengisi dokumen dan mereka membawa anjing baru mereka pulang.
a471785d-4445-4ce5-bb06-e69fb2e2b8a6,Pertunjukan seni,Dan selalu menyukai seni.,Dan memutuskan dia akan pergi ke toko seni lokal untuk menelusuri.,"Saat berada di toko, Dan melihat karya seni yang menarik perhatiannya.",Dan tahu bahwa dia hanya harus memiliki karya seni itu.,"Sayangnya, Dan patah hati untuk mengetahui sudah dijual."
a48eb967-0b00-4756-8ffd-cadf42ab531e,Pidato penerimaan,Dan akan diakui untuk masa jabatannya yang lama dengan perusahaan.,Dan perlu menyiapkan pidato penerimaan.,Dan memutuskan untuk membicarakan pengalamannya dengan perusahaan.,"Selain itu, Dan berbicara tentang hubungannya dengan rekan kerja.","Setelah menulis, Dan merasa yakin tentang pidato penerimaannya."
eeb751c6-a48b-4c63-af22-5383495eb010,Tanggal penting,Baru -baru ini Dan menikah dengan cinta dalam hidupnya.,"Namun, ketika ditanya oleh bosnya, Dan lupa tanggal pernikahan.",Dan tidak percaya dia telah melupakan kencan yang begitu penting.,"Setelah meluangkan waktu untuk berpikir, Dan ingat tanggal pernikahan.",Dan lega bahwa dia akhirnya ingat tanggal pernikahan.
cfb08f5e-8310-4604-b5af-d8ea86e22cc3,Pacar yang berarti,Denise sedang merenungkan hubungannya dengan pacarnya.,"Tiba -tiba, dia mulai menjadi agak jahat padanya.","Selain itu, dia bekerja begitu banyak sehingga dia hampir tidak punya waktu untuknya.",Denise memutuskan bahwa dia mengakhiri hubungan dengannya.,Denise sedih karena dia memutuskan hubungan dengannya.
02810561-d02b-4aea-8b9c-4679cb59da86,Perubahan perasaan,Peter adalah seorang pembunuh bayaran dengan hati emas.,Dia selalu membiarkan mangsanya pergi tanpa membunuh mereka.,Kliennya kurang senang dengan pekerjaannya.,"Jadi setelah beberapa saat, Peter harus mengubah kariernya.",Dia sekarang mengurus amal dan dia jauh lebih bahagia.
a4a12783-cc02-4284-a554-57bf86e6276a,Kembali dari perang,Joseph kembali dari perang sangat terganggu.,Dia mengalami mimpi buruk setiap malam dan setiap suara keras mengganggunya.,Dia berbicara dengan seorang psikolog tetapi itu tidak banyak membantunya.,Dia mengumpulkan teman -temannya suatu hari dan memberi tahu mereka segalanya.,"Dengan cinta dan pengertian mereka, dia berhasil."
cb6c92f7-b663-42c3-a06d-34392edaa646,Apa yang Anda lakukan untuk cinta,Steve jatuh cinta dengan seorang wanita yang hidup sangat jauh.,Dia menulis emailnya setiap hari selama bertahun -tahun.,"Suatu hari, dia menyatakan dirinya dan wanita itu senang.",Dia merasakan hal yang sama dan ingin dia bersamanya.,Jadi Steve meninggalkan segalanya untuk cinta dan pindah untuk bersamanya.
01403c7c-53b4-4a59-9962-353108333117,Kehilangan cinta,Jocelyn kehilangan suaminya dan menangis sepanjang waktu.,Teman -temannya mencoba membuatnya tertawa tetapi rasa sakitnya tidak akan hilang.,"Jocelyn mencoba menuliskan apa yang menyakitkannya, tetapi itu tidak membantu.",Dia juga mencoba mencari penghiburan dengan orang lain tidak berhasil.,Dia hanya merasa lebih baik seiring berjalannya waktu dan hatinya sembuh.
c83b2cf0-0118-4c51-a146-0c3d7c224aae,Hati di atas otak,Lucinda tidak terlalu cerah.,Dia percaya semua orang mengatakan kepadanya.,Dia pikir kiri benar dan matahari terbenam di timur.,"Tetapi meskipun otaknya tidak terlalu cemerlang, dia memiliki hati yang baik.",Dia selalu memberikan setengah makan siangnya kepada seorang tunawisma tanpa berpikir.
7ab315fa-47b6-4523-a76f-f17df18d4732,Resital balet,Karina melakukan resital balet pertamanya.,Dia telah mengundang semua teman dan keluarganya.,"Ketika dia menunggu di belakang tirai, jantungnya berdetak kencang.",Dia menari dengan baik terlepas dari tingkat stresnya yang tinggi.,"Pada akhirnya, teman -temannya memberinya bunga dan bertepuk tangan."
4f6f62b6-80ed-4ad3-99d8-012315f316f4,Kucing atau anjing?,Minerva hanya menyukai anjing dan bukan kucing.,Dia menjalankan tempat penampungan anjing dan suka merawat anjing liar.,"Ketika seekor kucing kelaparan datang ke pintu dan mengeong, dia membeku.",Dia tidak ingin membiarkannya masuk.,"Tetapi pada akhirnya, jantungnya meleleh, dia memberi makan kucing dan menyimpannya bersamanya."
8c9cb585-7289-4494-aa66-5676e70c6224,Cinta yang tidak terduga,Ursula tidak pernah berpikir dia akan jatuh cinta.,Dia terlalu tidak biasa untuk menarik banyak pria.,"Tetapi ketika dia pergi ke bibinya Silvia, dia bertemu tetangganya.",Dia juga adalah pria yang tidak biasa yang tidak menarik wanita biasa.,Mereka jatuh cinta dan menikah dalam waktu seminggu dan masih bersama.
1cf6c46f-54d6-4a1b-98f2-39cb09d6f0c4,Cinta untuk selalu,Fred sangat mencintai Sarah.,Mereka melakukan semuanya bersama dan pasangan yang hebat.,Suatu hari meskipun Sarah putus dengan Fred.,Dia tidak bisa mengatasinya dan berkubang dalam kesedihan.,"Sepuluh tahun kemudian, dia masih sendirian karena dia tidak dapat menemukan cinta lagi."
3cb58a96-2d18-4573-b3d5-1149c29a346c,Puisi lezat,Joseph menulis puisi tentang langit.,Dia berbagi puisi dengan seorang wanita yang dia kenal.,Wanita itu menangis pada keindahannya.,Dia jatuh cinta dengan suaranya yang puitis.,Joseph menulis lebih banyak puisi.
7f39730d-619b-4fea-9d0f-1989f9d1b1a2,Bicara denganmu nanti,Megan memanggil kakaknya pada hari ulang tahunnya.,Kakaknya memintanya menyanyikan lagu.,Dia menyanyikan lagu ulang tahun favoritnya.,Ponsel Megan kehilangan koneksi.,Mereka berbicara nanti.
abd735e5-b188-4281-b8ef-5dd73567cd4c,Berjalan di taman,Pasangan itu berjalan -jalan di taman.,Hujan mulai turun.,Pria itu memberi wanita itu mantelnya.,Pria itu benar -benar basah.,Wanita itu memberi pria itu ciuman besar untuk membuatnya tetap kering.
109f3bed-def9-4158-8d1e-92d49eb6d508,Perjalanan darat Harry,Harry bertemu dengan seorang gadis cantik di bandara.,Dia jatuh cinta dengan pemandangannya.,Dia harus naik pesawat dan pergi jauh.,Harry memberitahunya bahwa dia akan mengunjunginya.,Jadi dia masuk ke mobilnya dan pergi ke arahnya.
8dfe00a3-0b4f-4709-ab96-9af2b6d2c581,Tanggal Ted,Ted akan pergi pada kencan pertamanya.,Dia bertemu Sara untuk pizza.,Di tempat pizza mereka duduk dan makan.,Setelah mereka menyelesaikan Pizza Ted untuk mencium teman kencannya.,Ted ditolak dan Sara mengatakan kepadanya bahwa dia ingin pulang.
7fc39a1a-324a-411b-b5ce-cdedc1089e11,Gratis?,"Hari ini ketika Marcus jogging, dia melihat tas yang mencurigakan di jalan setapak.","Dengan ragu -ragu, Marcus mendekati tas itu.","Setelah membuka tas, Marcus menemukan $ 20.000.",Jantung Marcus berdebar kencang.,Marcus memutuskan untuk mengubah uang itu menjadi polisi.
b9583139-a8cd-4ec3-b65b-8944bfa1a560,Naksir,Amanda naksir Billy.,"Setiap kali dia mencoba berbicara dengannya, dia terlalu gugup.",Suatu hari Billy mengajukan pertanyaan di kelas.,"Dia menyadari bahwa dia membutuhkan bantuan, dan menawarkan untuk mengajarinya.",Amanda dan Billy bergaul dengan cepat dan membentuk hubungan baru.
c28c3c0c-d933-4dbb-95cd-f867f40b422f,Fred membeli topi,Fred selalu ingin tahu bagaimana tampilannya di dalam topi.,Dia memutuskan untuk membeli satu.,Fred suka bagaimana penampilannya dalam topi.,Teman -temannya juga menyukainya.,Dia senang dia membeli topi.
b5678409-2ba2-4848-b2cd-57c1b364fe1a,Pernikahan,James menjadi ayah tunggal dari putrinya.,Dia yakin bahwa dia akan tetap melajang dan membesarkannya sendiri.,Suatu hari dia bertemu dengan seorang gadis luar biasa yang sepertinya menyukainya.,James jatuh cinta padanya dan melamarnya.,James dan istri barunya menjadi keluarga dan putrinya bahagia.
9e3bbcc7-773f-4be2-8492-eec40467c830,Disabilitas,Deb menikah dengan cinta dalam hidupnya 23 tahun yang lalu.,Tahun lalu suaminya mengalami kecelakaan buruk dengan semi.,Dia didiagnosis menderita cedera otak dan menjadi sangat sakit.,Deb khawatir dan tahu bahwa dia harus merawatnya.,Dia meninggalkan suaminya karena tekanan kecelakaan itu.
61185eda-7c4b-4af1-b2ec-6a722c82c111,Kerja keras.,Dulu saya benci berlatih hal -hal ketika saya masih kecil.,"Bahkan jika itu adalah sesuatu yang saya sukai, itu adalah kerja keras.",Akhirnya saya belajar pentingnya berlatih.,Sekarang saya suka berlatih sesuatu.,Ini membantu saya menjadi lebih baik pada hal yang saya suka lakukan.
03899f86-a386-4395-a423-3bac5851c283,Menjelajahi Internet,Saya menjelajahi internet tadi malam.,Saya membaca artikel yang sangat menarik tentang melestarikan kekuatan.,Saya membawa artikel itu ke dalam hati dan memutuskan untuk membuat beberapa perubahan.,Saya membeli bola lampu baru dan sekarang saya mematikan lampu saat saya pergi.,Saya benar -benar berpikir perubahan itu akan berdampak pada dunia!
3eac1a2e-3606-4483-8f34-384aa2102114,Bepergian,Musim panas lalu saya melakukan perjalanan melalui Asia.,Saya pergi ke Korea terlebih dahulu dan itu adalah tempat favorit saya.,Saya bertemu banyak orang yang sangat keren.,Saya juga suka musik di Korea.,Saya berharap saya bisa menghabiskan lebih banyak waktu di Korea.
7f1bcd28-b86e-414b-99b2-4047bfcfcf83,Catan,Saya dan teman -teman saya bermain Catan tempo hari.,"Kami senang bermain, dan kami bermain sepanjang waktu.",Saya tidak pandai dalam hal itu.,Dan teman -teman saya terkadang memberi saya kesulitan tentang hal itu.,Tidak masalah karena suatu hari saya akan memenangkan permainan Catan.
83c6410b-3320-4af9-aaa4-7dd030b42eb2,Pergi ke pertandingan bisbol,Kemarin saya pergi ke pertandingan baseball dengan ayah saya.,Kami sangat senang ketika tim tuan rumah memenangkan pertandingan!,Malamnya kami pergi untuk melempar bisbol.,Kami berbicara tentang kesenangan yang kami miliki di permainan.,Saya suka pergi ke pertandingan baseball dengan ayah saya.
800ea2c8-e2be-4d9b-b88f-e425db2dd2c6,Berjalan ke taman.,Saya berjalan -jalan di taman tempo hari.,"Ketika saya keluar berjalan, saya melihat beberapa teman saya.",Kami memutuskan untuk nongkrong di taman sebentar.,"Setelah nongkrong bersama, kami terus berjalan dengan cara yang terpisah.",Saya suka berjalan dengan teman -teman saya.
e6c7148e-8d27-4a51-a262-db8463f21eb8,Thins Oreo,Saya suka makan Oreo.,Tapi saya sedang diet.,Kemudian saya melihat iklan untuk Oreo yang tipis.,Saya bergegas ke toko untuk membeli paket.,Oreo Thins rasanya seperti yang berukuran asli!
2262a1b1-1d46-4e12-b2b8-8062f7fdda38,Pacar berlimpah,Krisstina telah bercerai untuk kedua kalinya.,Tapi itu tidak menghentikannya dari keinginan untuk menemukan cinta lagi.,Jadi dia pergi banyak kencan.,Dalam setahun terakhir dia memiliki 6 Live in Boyfriends.,Krisstina sekarang mencari pacarnya yang ke -7.
8df877c4-d5d4-47db-afbb-1b8896f73c3e,Begitu penipu selalu penipu,Raquel bertemu suaminya 15 tahun yang lalu.,Dia punya pacar yang dia selamatkan yang dia tidak tahu.,Dia sudah jatuh cinta padanya sehingga dia berjuang untuk menikah dengannya.,"Sayangnya, suaminya tidak terlalu memikirkan pernikahan mereka.",Dia menipu Raquel dengan cara yang sama dia menipu gadis itu di depannya.
8e2fd895-8f13-4192-91fb-bdab618f9017,Yang satu,Mark suka berkencan dengan banyak gadis.,Suatu hari dia bertemu dengan seorang gadis bernama Jessica.,Dia bergaul dengan Mark lebih baik daripada gadis lain.,Jessica memberi tahu Mark bahwa dia menginginkan komitmen darinya.,Mark merasakan hal yang sama dan berhenti melihat gadis -gadis lain.
478c6298-33c0-462f-8998-2c87eb866827,Menyerah Tinder,PETA baru saja mengakhiri hubungan 15 tahun.,Dia telah memutuskan untuk mulai berkencan.,Jadi dia menoleh ke Tinder dan membuat akun.,Setelah hanya 1 bulan dia memutuskan bahwa Tinder bukan untuknya.,PETA membatalkan akunnya dan menyerah pada Tinder sebagai sumber kencan.
8340447c-0ef7-476f-ab95-3f4898bbc3ae,Pencari emas,Jahe tidak suka bekerja.,Dia telah menetapkan tujuan menjadi penggali emas.,Jadi dia mendaftar untuk situs kencan penggali emas.,Dia bertemu seseorang dan mereka benar -benar memiliki koneksi.,Sekarang dia bisa menjadi penggali emas dengan koneksi padanya juga.
efc8be2b-1579-4875-b05e-a4e41d45c73f,Nama tetap tidak berubah,Cece menikah dengan kekasih SMA -nya.,Mereka memiliki tiga anak bersama.,Suaminya selingkuh dan mereka bercerai.,Dia menuntut dia mengubah nama belakangnya dan tidak menggunakannya.,Cece menolak tuntutannya karena anak -anaknya memiliki nama belakang yang sama.
afbb8e2d-ba3b-4667-ac0f-0866d7d50981,Tragedi di pengasuh,Orang tua Zoe mengantarnya ke pengasuh pengasuh pada pukul 6 pagi pada hari Senin.,Mereka telah melakukan ini selama 7 bulan berturut -turut.,Pengasuhnya dekat dengan keluarga dan mereka mencintainya.,Setelah makan siang diumpankan ke Zoe -nya tertidur.,Dia tidak akan bangun dari tidurnya dan sayangnya dia lewat dalam tidurnya.
f39c669d-5aec-47b0-b4ba-2e06889bbf98,Pernikahan dan Perceraian,Rena dan Jerry pergi ke sekolah menengah bersama.,Mereka segera jatuh cinta.,Segera setelah usia mereka menikah.,Sayangnya mereka tidak bisa membuatnya bekerja sebagai pasangan yang sudah menikah.,Jadi mereka mengajukan perceraian tetapi tetap berteman.
4654b6fb-4cdf-4d66-96ea-3a11c948d4e5,Menulis makalah.,Saya memiliki kertas besar yang jatuh tempo bulan lalu untuk kelas.,Saya suka menulis makalah jadi saya senang melakukannya.,Saya menghabiskan banyak waktu untuk memastikan tata bahasa saya baik.,Saya membalikkan kertas lebih awal dan mendapat nilai bagus di atasnya.,Saya tidak sabar untuk menulis makalah lain untuk kelas.
7d6a9aa4-61e1-4716-aa2f-01712370bf6e,Berhenti,Ryan ingin berhenti merokok.,Dia tidak pernah bisa menemukan tekad untuk berhenti.,Ryan mendapat kabar buruk dari dokter.,Dia memiliki tanda -tanda awal penyakit jantung.,Ryan punya alasan untuk berhenti.
3415adc6-e727-4f24-ac94-a16fc8837521,Mengunjungi cucu,Rekan kerja istri saya (Sara) baru -baru ini mengunjungi cucu suaminya.,Mereka tidak sering melihatnya.,"Suami dan putrinya memiliki hubungan lagi, tidak lagi.","Sara ingin melihat cucu minggu depan, tetapi sang suaminya mengatakan tidak.",Suaminya mengatakan dia bertengkar dengan putrinya lagi.
8310a34d-7b27-4262-a206-5f4ad36d4a1f,Ayahku,Ayah saya meninggal ketika saya berusia 22 tahun.,Dia mengalami serangan jantung secara tak terduga.,Dia terbangun dengan sakit dada suatu pagi.,Dia pergi ke rumah sakit untuk memeriksanya.,Dia tidak pernah kembali ke rumah.
5646fe53-2ea8-43b0-a2a6-3cd784fb2a79,Detak jantung,Detak jantung pria itu terasa aneh.,Dia pergi ke dokter.,Dokter mengatakan dia memiliki detak jantung yang tidak teratur.,Dia dilarang memiliki kafein dan gula.,Detak jantungnya kembali normal.
ee6ac732-64d0-4658-b252-f75eb4fefd20,Grant ingin menjadi bintang,Grant tidak pergi ke mana pun dalam hidup.,Dia selalu memiliki hasrat untuk berakting dan menyukai film.,Dia memutuskan untuk melakukan langkah berani.,Dia memutuskan untuk pindah ke Hollywood dan mencoba peruntungannya.,Grant terus berjuang tetapi dia tahu suatu hari dia akan berhasil!
44a7aabd-7401-46ec-98e6-d6e1918310e2,Lebih baik sendiri,MJ tidak senang dalam hubungannya.,"Di atas kertas, itu sempurna.",Dia tidak mengerti mengapa dia tidak bahagia.,Dia melakukan hal yang sulit.,Sekarang MJ masih lajang.
859a95f8-ad2d-4e35-8583-1a6fbca807a0,Stevie mengambil kesempatan,Stevie mengalami kesulitan menemukan pasangan yang baik.,Dia telah mencari adegan bar.,Dia bahkan mencoba internet.,Stevie benar -benar sangat ingin menemukan cinta.,Stevie memutuskan untuk mencoba peruntungannya pada kencan buta.
7e87dce3-b985-42cc-a7db-d9b0244c3af2,Turnamen Bola Basket,Sahabat keponakan saya meninggal karena serangan jantung pada usia 17.,Dia dan teman -temannya menyelenggarakan turnamen bola basket.,Hasil disumbangkan ke Asosiasi Jantung.,"Setelah beberapa tahun, orang lupa tentang teman itu.",Turnamen dibatalkan.
3903aed4-b3bc-4205-beca-0bd0433e1715,Proposal yang tidak disengaja,Shane telah menjalin hubungan selama tiga tahun.,Pacarnya selalu mengisyaratkan dia untuk melamar.,Dia tidak ingin menikah saat ini dalam hidupnya.,"Ketika mereka makan malam, dia membungkuk untuk mengikat sepatunya.","Dia pikir dia melamar dan berkata ya, pernikahannya pada bulan Juni."
74c902b2-92f0-4cec-bd29-7bc8a716d012,Jalan -jalan yang dingin,Saya suka berjalan -jalan selama musim dingin.,Saya bersenang -senang berjalan di udara dingin.,"Tadi malam, itu terlalu dingin.",Telingaku menjadi sangat dingin dan aku memotong jalanku.,Saya tidak akan pernah berjalan -jalan di musim dingin lagi.
5517ce19-50bb-4376-a411-3c08e07c9b0b,Ditangkap basah,"Jay sangat menyukai seorang gadis di kelas aljabar, Mary.",Jay memutuskan untuk menulis puisi Mary.,Jay memilih balada cinta favoritnya dan menyalin liriknya.,Dia melewatkan ini sebagai ciptaannya sendiri dan memberikannya kepada Mary.,Mary terkekeh dan memberi tahu Chris bahwa itu adalah lagu favoritnya.
fcdb49a4-afd0-4356-8fab-a3e09fda8cf6,Lexi ingin menjadi penyanyi,Lexi memiliki hasrat untuk bernyanyi dan musik.,Dia ingin bernyanyi tetapi sangat gugup untuk tampil.,Lexi akhirnya mendapat keberanian untuk mencoba bernyanyi.,Dia memasuki pertunjukan bakat lokal di kota asalnya.,Lexi naik panggung dan mewujudkan mimpinya.
dfd0a67b-25d4-43ff-8db0-fd679f4735b1,Lovestoned,Gavin ingin meyakinkan seorang gadis bahwa dia layak untuk kencan darinya.,Gavin menunjukkan otot -ototnya tetapi dia tidak terkesan.,Gavin memberinya bunga tetapi dia menolak.,Gavin menulis surat cinta padanya dan bernyanyi di wajahnya.,Dia sangat gembira dan setuju untuk kencan Gavin.
2db0f235-6e00-48b9-aae2-f7bf94354155,"David beruntung, lebih dari satu cara",Keluarga David tidak mampu mengirimnya ke perguruan tinggi.,"Untungnya, seorang teman ayahnya mengatakan dia bisa magang untuknya.","Pria itu mengelola surat kabar kecil, dan dia melatih David untuk menjadi seorang reporter.",David tinggal di rumah pria itu saat dia belajar bisnis.,"Pria itu memiliki seorang putri di sekitar usia David, dan mereka jatuh cinta."
d2117623-b3db-4fe3-a458-e1047a7f9e4e,Sedang jatuh cinta,Chad berteman dengan Will selama tiga belas tahun.,Dia pada dasarnya adalah keluarga.,Fakta bahwa Chad jatuh cinta dengan saudara perempuan Will menyebabkan masalah.,Dia pada dasarnya menyaksikannya tumbuh dari seorang anak.,Hanya ingin Chad bahagia sehingga dia mendukungnya setelah beberapa saat.
ae239fae-2e9f-4821-b64a-f053096758ff,Perceraian yang ramah,Gary sedih karena dia menceraikan istrinya.,"Namun, Gary tahu istrinya jatuh cinta dengan orang lain.","Pada persidangan, Gary dan mantan istrinya sepakat tentang hal -hal secara damai.","Setelah persidangan, Gary berharap mantan istrinya yang terbaik, dan pergi.","Gary sedih, tapi senang mereka bisa menyelesaikan hal -hal secara damai."
4e7526da-ebe5-4f21-b0b8-a5a26c349e34,Prediksi sejati,Suami saudara ipar saya adalah seorang pecandu alkohol.,S mabuk tiga kali seminggu.,Suatu hari S mengalami serangan jantung.,Dokter mengatakan akan mati dalam enam bulan kecuali dia berhenti minum.,"S terus minum, dan meninggal dalam empat bulan."
14652e3a-911c-4a55-a791-d3e5ee5138cc,Pengasuh,Cindy suka merawat orang.,Jadi dia menjadi pengasuh.,"Setiap hari, dia merawat seorang lelaki tua di dalam rumahnya.",Dan mereka mengembangkan hubungan yang erat.,Cindy senang dia memilih pekerjaan yang sangat berharga.
292eb785-82ad-4e41-a207-50de796a2525,Tauge,Fern pergi ke tempat penampungan hewan.,Dia melihat anak anjing Munchkin dengan kelainan bentuk.,Dia langsung jatuh cinta dengan penampilan anehnya.,Fern dengan penuh kasih menamainya Bean Sprout.,Sekarang Fern dan Bean Sprout hidup bersama seperti teman baik.
446701e4-f761-4810-b9bc-fff0f062127f,Jane membeli mobil baru,Jane membutuhkan mobil baru.,Dia agak gugup membuat komitmen besar.,Jane menuju ke dealer untuk melihat apa yang mereka miliki.,Jane berbicara dengan seorang salesman yang sangat baik.,Dia menjual Jane mobil baru dan Jane sangat menyukainya.
0033f35a-0bd1-4470-a9ee-306ef9fcc53a,Tanggal film,Saya mengundang Sarah ke film dengan saya.,"Ketika saya menjemputnya, jantung saya berdetak kencang.","Tapi suaranya membantu menenangkannya, saat kami duduk dekat di dalam teater.","Ketika kami berbicara di sana waktu berhenti, dan saya membungkuk untuk ciuman.","Kami duduk di sana untuk sementara waktu berbicara tentang masa depan, saya jatuh cinta padanya."
ebf0504e-6e70-40b2-812f-9f5655b1007a,Kondisi jantung,Cara tidak enak badan.,Dia memperhatikan bahwa dia sangat bernafas.,Dia juga memperhatikan bahwa dia mual tanpa alasan.,Jadi dia pergi ke dokter yang memesan banyak tes.,Tes mengungkapkan bahwa Cara memiliki ritme jantung yang tidak normal.
db217361-3414-4cdc-b05a-7abb9a19eff3,Datang tepat waktu,Pacar Sam putus dengannya.,Dia mengalami depresi karena mereka memiliki hubungan delapan tahun.,Dia mencoba mencekik dirinya sendiri sampai mati.,Untungnya saudara laki -laki Sam mendengar suara di lantai atas.,Dia mengambil kendali Sam sebelum bunuh diri.
44bde659-c6d2-4589-8e81-6147739a8742,Suki Love,Suki adalah mahasiswa valuta asing yang manis dari Jepang.,Saya bertemu Suki suatu hari sambil berjalan di kampus.,Saya langsung jatuh cinta dengan Suki.,Saya memintanya untuk menikah dengan saya dan tinggal di Amerika.,"Luar biasa, dia berkata ya!"
42bbd877-c9b8-454e-8e2d-0735e56be7a7,Jon dan Hewan,Jon pergi ke kebun binatang suatu hari bersama ibu dan ayahnya.,Jon langsung jatuh cinta dengan hewan -hewan cantik.,Jon mulai belajar zoologi dan ekologi.,Jon lulus dengan pujian.,Sekarang Jon adalah pelatih di kebun binatang terbesar di dunia.
e02b88fc-dbea-42d8-85c2-e6c5a3236b85,Buku Pinjaman,Debbie menyukai novel romantis.,Dia meminjamkan novel roman untuk seorang teman.,Temannya memecahkan ikatan itu.,Debbie tidak suka binding retak.,Debbie tidak lagi meminjamkan buku kepada teman.
53fb510c-4a84-4707-9b8a-2614b444d612,Cinta karena nafsu,Christopher adalah pria yang sangat tidak stabil.,Dia tidur dengan wanita baru setiap malam.,"Dia tidak pernah merencanakan untuk jatuh cinta, tetapi ketika itu terjadi, dia membeku.",Dia tidak tahu apa yang harus dilakukan dengan hanya satu wanita.,"Karena dia sangat manis, dia belajar dari waktu ke waktu dan bahagia."
81d73aca-3174-45e2-a00d-0002e06c9bf6,Mae di Tokyo,"Saya pernah melakukan perjalanan ke Tokyo, Jepang.",Sementara saya di sana saya bertemu dengan seorang gadis cantik bernama Mae.,Aku cepat -cepat jatuh cinta dengan Mae.,Saya memutuskan untuk tinggal dan mengenalnya dan keluarganya.,Sekarang kami sudah menikah dan saya tinggal di Jepang!
92449466-d0c2-478c-b32c-aa978deea264,Taruhan Pernikahan,"Ketika Paul masih muda, dia bertaruh ayahnya, dia tidak akan pernah menikah.",Dia sangat yakin bahwa gagasan pernikahan bukan untuknya.,Tapi akhirnya dia jatuh cinta dengan seorang gadis cantik.,Mereka berkencan selama beberapa tahun dan dia akhirnya memintanya untuk menikah dengannya.,"Dia membayar taruhannya, tetapi sangat senang menjadi pria yang menikah dengan bahagia."
9e29b5c1-fd62-4875-a110-f6f3f388a698,Kevin 2,"Ketika ayah saya mengetahui tentang Kevin, dia mengundangnya.",Kevin telah menjadi teman kakak saya selama bertahun -tahun.,"Ketika dia sampai di sana, ayah saya mengatakan kepadanya bahwa kami tidak akan pernah berkencan satu sama lain.",Kevin mengatakan itu seperti pukulan di usus.,"Kemudian, dia bilang dia tahu aku tidak mencintainya dan terlalu muda."
65afa50d-2181-4bf9-9c7f-66054fff32d4,Potong rambut,"Leah memiliki rambut panjang yang indah, tetapi dia memotong semuanya.",Sahabatnya telah didiagnosis menderita kanker dan Leah sangat sedih.,"Sebagai penghormatan, dia mencukur kepalanya dan menyumbangkan semua rambutnya.",Dia memberikannya kepada perusahaan wig bernama Locks of Love.,Rambut indah Leah pergi ke gadis yang bersyukur seperti sahabatnya!
b8f38476-aadf-49af-816f-39fa759620f5,Perpustakaan,Bea suka pergi ke perpustakaan.,Bea sering menghabiskan berjam -jam di akhir pekan di sana.,Bea bertemu dengan seorang pria yang berbagi kecintaannya yang sama untuk membaca.,Bea dan pria itu berkencan tahun depan dan menikah.,Bea dan suami barunya terus pergi ke perpustakaan setiap minggu.
999af8a5-d257-4d1d-a3ba-8e2e413cf884,Nilai menghormati,Daphne menolak untuk tidur dengan pria tanpa menikah.,"Setiap kali dia punya pacar baru, dia akan mencampakkannya karena alasan itu.",Dia berpikir dia tidak akan pernah menemukan cinta seperti yang dia inginkan.,"Tapi suatu hari, dia menemukan seorang pria dengan nilai yang sama.",Mereka menikah dan baru pada saat itu mereka berbagi keintiman fisik.
84726c2e-0935-4824-99e4-53772e3d7f64,Hari yang penuh kasih,Gary dijuluki hari ini A Day of Love.,"Di tempat kerja, rekan kerja Gary melamar pacarnya saat makan siang.","Kemudian ketika dia pulang, Gary melihat pasangan yang baru menikah.","Akhirnya, saudara laki -laki Gary memanggilnya istrinya hamil.",Gary dipenuhi dengan sukacita di semua contoh cinta yang dilihatnya hari ini.
eba4ece8-9b51-40ab-b667-50e1bfaf4280,Kipas,Carlos merasa gelisah.,Dia memiliki penggemar yang sedikit terobsesi dengannya.,Dia muncul di rumah dan pekerjaan Carlos.,Carlos menyuruhnya meninggalkannya sendirian.,"Keesokan harinya, ia menemukan catatan cinta di bawah wiper kaca depannya."
